sentence_id,text_id,position,sentence
193,11,sc,时间时间时间，被告人陈某某找茬将她丈夫王某甲打伤，在她劝架的过程中，被被告人陈某某将其头部打伤，腰部扭伤，伤后她在医院治疗，花医疗费1343元。
194,11,sc,经多次索要，被告人均不予给付，故起诉至法院，要求被告人陈某某赔偿她的医疗费、误工费、交通费、精神损失费共计经济损失人民币20000元，请求法院依法判决。
195,12,bc,被告人张某某辩称，不是我把原告人的牙齿打掉的，是原告人先咬我的手，我往外拉手指时才把她的牙齿拉松，牙齿是原告人自己扯掉的，我不应当承担任何法律责任。
196,12,bc,辩护人提出的辩护意见是：1、故意伤害罪的罪名不成立，从视频中可以看到被告人有打击动作，但是否打倒原告人并不能够确认。
197,12,bc,2、证人证言都不能证明被告人打倒了原告人的牙齿，只是证明原告人的牙齿当时脱落了一颗，而不是两颗。
198,12,bc,脱落一颗牙齿是不能构成轻伤的，鉴定意见书也不真实，因此，故意伤害罪不能成立。
199,12,bc,3、原告人的伤残鉴定意见书不成立，伤残鉴定不适用工伤鉴定标准，应当适用人身损害鉴定标准。
200,12,bc,附带民事诉讼被告人周某某、左某某、肖某某辩称，原告人的指控不能成立，我们没有打原告人，牙齿是原告人自己扯掉的，我们不应当承担任何法律责任。
201,12,bc,附带民事诉讼被告人成都戴某名校教育德某总校辩称，原告人诉请答辩人赔偿50000元的主张不能成立。
202,12,bc,1、时间时间时间周某某与黄某甲发生纠纷时，学校的工作人员及时进行了劝阻并报警，尽到了应尽的义务。
203,12,bc,2、第二天早上原告人与张某某等人发生纠纷时，学校的工作人员及领导还未上班，无法给予制止。
204,12,bc,3、黄某甲的行为不是工作行为与学校无关。
205,12,bc,4、原告人受到伤害不是学校安排人员打伤的，学校没有理由承担责任。
206,12,bc,5、原告人并非学校的职工，发生打架的地方不在学校所能控制管理的学校区域内，学校无法制止，原告人的此次伤害不属于学校的安全保护义务之内。
207,12,sc,附带民事诉讼原告人蒋某某诉称：黄某甲（系附带民事原告人蒋某某之女）与刑事附带民事被告人周某某同是成都戴某名师教育德某总校员工，系同事关系。
208,12,sc,时间时间时间，因周某某多天未上班，黄某甲为行政人员，在工作QQ群里按公司制度对被告人周某某做出了通报，致使周某某心生不满。
209,12,sc,当晚9点钟左右，周某某伙同其妻弟等多人到成都戴某名师教育德某总校找黄某甲及其男友的麻烦，并打骂黄某甲及其男友。
210,12,sc,9点20分左右，黄某甲报警，德州镇派出所民警到达现场后，制止了周某某等人的暴力行为，并警告双方不能因此事再发生纠纷。
211,12,sc,然而，时间时间早晨周某某因不满昨日之事，再次伙同被告人左某某、肖某某、张某某等人到成都戴某名师教育德某总校找黄某甲麻烦。
212,12,sc,此时，因黄某甲在教室上课，周某某等人没有找到黄某甲，就在校区门口等待黄某甲。
213,12,sc,黄某甲在教室听说周某某等人再次来找自己的麻烦，于8点30分左右打电话联系自己母亲蒋某某、父亲黄某乙和自己的男友来接自己回家。
214,12,sc,当蒋某某等人到达成都戴某名师教育德某总校校区门口时，周某某、左某某、肖某某便对蒋某某进行殴打，致使蒋某某右下中切牙、侧切牙脱落，右下尖牙松动，身体多处软组织挫伤。
215,12,sc,受伤后，蒋某某到德某县中医院进行检查治疗，医院建议到攀枝花医治牙齿，当日蒋某某便到攀枝花进行医治。
216,12,sc,回到德某后，蒋某某于时间时间时间至时间时间时间在德某县中医院住院治疗。
217,12,sc,时间时间时间，蒋某某病情好转出院，但并未痊愈，经医院鉴定出院后仍需休息时间。
218,12,sc,经鉴定，蒋某某损伤程度为轻伤二级、十级伤残。
219,12,sc,蒋某某受伤后，周某某、肖某某、左某某、张某某等人没有进行任何赔偿。
220,12,sc,并且，成都戴某名师教育德某总校作为教育机构，应保障职工及相关人员的人身安全和财产安全，但在此案中成都戴某名师教育德某总校未及时制止被告等人的不法行为，未尽到相应的安全保障义务，因此导致了蒋某某受伤。
221,12,sc,综上所述，被告人周某某、肖某某、左某某、张某某故意伤害他人，导致他人轻伤，其行为已构成故意伤害罪，应依法追究责任并从重处罚。
222,12,sc,另外，依据《中华人民共和国刑事诉讼法》第七十七条之规定，被害人由于被告人的犯罪行为而遭受物质损失的，在刑事诉讼过程中，有权提起附带民事诉讼。
223,12,sc,因此，被告人周某某、肖某某、左某某、张某某的犯罪行为、成都戴某名校教育德某总校未尽到相应的安全保障义务给蒋某某造成的所有损失应由被告人承担赔偿责任。
224,12,sc,请求依法判令被告人周某某、肖某某、左某某、张某某赔偿医疗费、伤残赔偿金、误工费、护理费、精神抚慰金等各项经济损失18075082元；成都戴某名校教育德某总校赔偿原告人500000元。
225,12,sc,附带民事诉讼原告人蒋某某出示了医疗费、住院病历、司法鉴定意见书等相关证据予以证实。
226,13,bc,被告人宋某辩称，他们说的都是他们自己做的事，我跟他们不熟，他们想把事情推到我身上，我不认可。
227,13,bc,我到监狱质问过他们，他们说就是减轻罪行。
228,13,bc,辩护人辩称，张某军在对公安机关供述称宋某案发时夹包没动手，在法庭上供述称在其视线范围内没有看到宋某动手；证人赵某某的证言证实抱住被害人右手拿短刀扎被害人背部的人长得特别白，而张某军在供述中称李某某最高、长得白，宋某不胖不瘦，不白；证人王某离案发现场较近，其证实有三个人打一个较胖的人；已被判刑的被告人董某某、李某某的供述不稳定、不客观，关键的同伙未到案，作案工具未收集到。
229,13,bc,本案证据存在无法排除的矛盾和无法解释的疑问，无法形成完整的证明体系，证据不足、事实不清，应宣告宋某无罪。
230,13,bc,二、窝藏罪。
231,13,bc,案发当晚，宋某、董某某、李某某、小某四人和被告人张某军先后来到五大连池市双泉乡张某军的朋友李某某家中，后张某军租车将宋某等四人送到北安市的一处工棚内躲藏。
232,13,bc,次日，在知道杨某某死亡后，张某军提议出去躲一躲，给予李某某人民币5000元，让其自己躲藏，带其余三人到拜泉县城内一旅店内留宿一夜，分开时给予宋某、小某每人人民币5000元；张某军带董某某到拜泉县农村亲属家留宿一夜，分开时给董某某人民币10000元。
233,13,bc,被告人张某军于时间时间时间到黑龙江省五大连池市公安局投案。
234,13,bc,对以上事实，公诉机关向本院提供了书证户籍证明、到案经过、黑河市中级人民法院刑事判决书、证人董某某、李某某、张某某、李某某、栾某某、宋某的证言、被告人张某军的供述等证据予以证实。
235,13,bc,公诉机关认为被告人张某军的行为触犯了《中华人民共和国刑法》第三百一十条的规定，应当以窝藏罪追究其刑事责任。
236,13,bc,被告人张某军对公诉机关的指控无异议。
237,13,sc,附带民事诉讼原告人诉称，时间时间时间张某军、宋某与李某某、董某某、小某从北安市到五大连池市中联环公司催缴工程款，要从五大连池市丽豪夜总会离开时，遇到被害人杨某某，因杨某某未与张某军说话，张某军让宋某等人去找杨某某谈谈，宋某等人到二楼谩骂杨某某。
238,13,sc,15时，杨某某在五大连池市中联环公司楼下找到被告等人，双方殴打在一起，宋某持刀扎杨某某背部，杨某某经抢救无效死亡。
239,13,sc,事发后张某军又安排宋某等人逃匿。
240,13,sc,要求法院严惩被告人的同时，判令被告人承担民事赔偿责任，赔偿死亡赔偿金、丧葬费、误工费、交通费、精神损害抚慰金等各种损失合计7216436元。
241,14,bc,被告人咸某乙辩称，我和自诉人系兄弟关系。
242,14,bc,时间时间时间晚上，自诉人将我家门前马路挖了一条渠。
243,14,bc,第二天早上，我和我儿子咸某丙拉土填渠的时候，自诉人与我儿子发生争吵，并用一把锄头将我儿子的耳朵和牙齿打伤。
244,14,bc,我看见自诉人在打我儿子，就用一把铁锹朝自诉人胳膊上打去，将自诉人的胳膊打伤。
245,14,bc,随后我就报了警，并将自诉人送往隆德县人民医院住院治疗，自诉人住院期间一直由我护理。
246,14,bc,时间时间时间，经隆德县公安局张某派出所主持调解，双方自愿达成调解协议，我除支付医疗费78700元外，又赔偿了自诉人各种经济损失170000元，我认为这件事情已经调解处理了，自诉人也在调解协议上签了字，自诉人又起诉要求我赔偿其损失，我不同意。
247,14,bc,辩护人李某的辩护意见是，自诉人陈述的受伤过程及事情发生的时间和地点属实。
248,14,bc,被告人咸某乙的行为构成故意伤害罪，但由于自诉人也有过错，被告人咸某乙已在隆德县公安局张某派出所主持调解下赔偿了自诉人的各项损失，建议法庭对被告人咸某乙免于刑事处分。
249,14,bc,自诉人主张的附带民事赔偿项目均不符合法律规定，自诉人住院期间，由被告人咸某乙提供伙食和护理，其主张的护理费和伙食补助费不应予以支持。
250,14,bc,自诉人主张的误工费、残疾赔偿金偏高，误工天数应按照100天计算，残疾赔偿金应该按照农村户口标准计算。
251,14,bc,自诉人主张的被抚养人生活费、交通费、鉴定费符合法律规定，但是这些费用被告人咸某乙已经全部赔偿了，建议法庭驳回自诉人附带民事诉讼请求。
252,14,bc,被告人咸某丙辩称，事情发生的过程和我父亲说的一样，自诉人朝我头打了一锄头后，我就昏倒了，醒来后发现耳朵和牙齿受伤了，随后我被同村村民送往医院治疗，我没有打自诉人，我不承担刑事责任也不赔偿自诉人的损失。
253,14,bc,被告人咸某乙向法庭提供的证据有，隆德县公安局治安调解协议书一份，用以证明被告人咸某乙支付自诉人各种费用共计248700元，双方的纠纷已经由派出所调解处理以及自诉人也存在过错的事实。
